transaction_amount,transaction_frequency,account_age,location_change,hour_of_day,distance_from_home_km,num_declines_last_hour,merchant_risk_score,is_online,fraud
92.2,5,122.5,0,3,5.08,2,0.132,0,0
67.33,3,325.3,0,18,25.53,0,0.204,1,0
34.5,3,1594.2,0,15,75.97,1,0.092,0,0
44.41,4,636.9,0,22,77.37,0,0.0,1,0
130.05,2,569.1,0,2,7.76,1,0.156,0,0
80.56,7,1007.6,0,7,58.26,0,0.344,1,0
83.65,3,2219.7,0,20,38.59,0,0.329,1,0
119.84,2,87.3,0,16,13.16,0,0.667,0,0
109.27,4,1953.0,0,22,18.82,0,0.0,0,0
102.91,4,1028.2,1,22,3.11,0,0.153,1,0
69.65,5,198.4,0,14,0.45,1,0.251,0,0
11.15,6,777.7,0,5,15.03,0,0.431,0,0
27.45,3,477.5,0,9,51.33,0,0.157,1,0
13.56,2,853.1,1,18,28.15,1,0.185,0,0
123.32,2,687.0,0,2,7.38,0,0.359,0,0
154.41,4,246.4,0,19,39.6,0,0.029,0,0
17.5,2,133.0,0,3,4.12,0,0.531,0,0
186.43,2,51.4,0,1,22.63,1,0.0,0,0
39.26,4,1870.6,0,9,83.21,0,0.204,0,0
9.29,4,336.8,0,23,46.51,0,0.071,1,0
78.19,2,616.5,0,11,25.09,0,0.545,0,0
64.18,6,2447.3,0,10,50.27,0,0.431,1,0
99.82,4,469.3,0,13,10.09,0,0.548,0,0
110.64,1,1472.8,0,22,32.63,0,0.201,0,0
108.52,3,2528.9,0,1,33.29,1,0.281,0,0
53.22,2,400.9,0,4,84.28,0,0.642,1,0
118.09,2,1051.3,0,7,86.91,0,0.471,1,0
19.98,4,607.9,1,23,2.86,0,0.433,1,0
33.23,3,852.9,0,12,24.24,0,0.009,0,0
30.42,2,539.4,0,15,2.2,0,0.582,1,0
65.57,6,911.7,0,13,33.65,0,0.403,0,0
3.9,4,210.6,0,11,62.25,0,0.245,0,0
25.36,3,421.7,0,21,5.79,0,0.0,0,0
58.65,4,430.6,0,8,63.85,0,0.384,0,0
75.94,2,202.1,0,17,24.19,0,0.0,0,0
132.96,3,68.8,1,7,36.71,0,0.773,0,0
112.8,5,61.1,0,15,1.82,1,0.502,0,0
34.29,8,1110.5,0,9,,1,0.48,1,0
522.26,2,194.4,0,15,162.16,0,0.556,1,1
62.59,4,581.9,0,1,49.68,0,0.008,0,0
369.97,2,761.8,1,23,171.45,0,0.392,0,1
50.39,0,198.4,0,13,20.69,1,0.381,0,0
14.33,4,35.3,0,21,47.34,0,0.388,0,0
59.69,1,932.8,0,16,55.03,0,0.152,1,0
15.04,5,1695.4,0,16,14.63,0,0.151,0,0
37.4,2,556.1,0,20,24.35,0,0.207,1,0
4.33,1,343.0,0,5,10.21,0,0.557,1,0
142.31,3,276.6,0,10,1.39,2,0.173,1,0
17.34,3,923.3,0,0,0.65,0,0.482,0,0
119.0,1,942.3,0,7,91.64,0,0.352,0,0
81.29,5,108.7,0,17,16.71,1,0.313,0,0
79.36,1,953.7,0,22,64.76,0,0.596,1,0
165.59,4,410.8,0,12,46.05,0,0.473,0,0
262.75,5,96.5,0,20,33.13,0,0.582,0,0
85.7,3,3583.5,0,1,1.63,1,0.443,1,0
79.44,8,1102.7,0,15,14.14,1,0.0,0,0
34.5,6,1200.3,0,23,65.63,0,0.289,0,0
157.17,6,225.4,0,4,114.48,1,0.0,1,0
117.88,2,3.0,0,6,14.51,0,0.912,0,0
21.64,1,2034.3,0,4,21.94,0,0.124,0,0
93.94,1,116.1,0,10,0.18,0,0.067,0,0
76.67,2,87.8,0,18,33.46,1,0.375,0,0
39.59,1,495.3,0,19,20.06,0,0.152,0,0
159.9,2,311.6,0,7,2.67,0,0.19,1,0
82.97,3,1523.8,1,3,17.2,0,0.246,1,0
291.97,6,186.0,0,4,106.65,1,0.44,1,1
71.3,4,446.3,0,2,3.09,0,0.441,1,0
153.43,3,313.7,0,1,80.37,0,0.615,0,0
81.03,0,215.6,0,7,44.86,0,0.0,0,0
115.74,6,487.9,0,0,10.69,0,0.525,1,0
49.0,1,377.2,0,5,138.66,3,0.516,1,1
84.39,6,1280.6,0,5,39.4,1,0.407,0,0
189.81,2,1433.0,0,16,32.18,0,0.231,0,0
111.29,5,568.0,0,23,16.64,1,0.032,0,0
82.6,6,1115.5,0,16,27.58,0,0.225,0,0
153.7,2,612.8,0,3,1.54,0,0.499,0,0
60.73,2,69.7,0,8,5.89,0,0.612,0,0
57.42,3,717.7,0,9,43.7,0,0.226,0,0
28.35,2,61.9,0,0,20.75,0,0.283,0,0
196.89,2,1204.9,0,22,25.52,0,0.0,0,0
66.27,3,2828.5,0,15,23.32,2,0.315,0,0
9.96,6,2473.9,0,19,41.7,1,0.33,0,0
37.36,5,59.0,0,20,9.51,1,0.0,0,0
19.06,7,39.7,0,22,42.98,0,0.427,0,0
70.13,7,726.4,0,21,42.81,0,0.669,1,0
72.48,5,367.8,0,20,19.6,1,0.725,1,0
34.57,0,91.4,0,4,25.01,0,0.19,1,0
308.03,1,363.9,0,1,302.04,2,0.716,0,1
16.35,4,1123.7,0,1,30.4,0,0.503,1,0
149.27,1,175.3,0,11,250.69,1,0.455,1,1
144.91,6,481.0,0,19,28.1,0,0.031,0,0
24.33,3,333.0,0,11,27.78,0,0.149,1,0
7.32,4,403.3,1,3,,1,0.456,1,0
64.64,4,30.5,0,4,176.21,1,0.896,0,1
9.41,1,656.0,0,4,21.44,0,0.682,0,0
144.73,4,202.3,0,10,17.57,0,0.171,1,0
18.56,6,1292.1,0,19,31.65,0,0.315,1,0
111.35,1,183.9,0,12,174.23,0,0.242,1,1
87.47,2,324.7,1,6,35.86,1,0.5,1,0
25.95,2,2691.5,1,16,73.21,0,0.0,0,0
57.28,2,1115.9,0,5,18.87,1,0.484,1,0
82.37,1,899.6,0,2,65.86,0,0.779,1,0
44.62,6,1503.6,0,3,41.76,0,0.092,1,0
50.71,5,149.5,0,0,62.34,1,0.004,0,0
58.14,4,200.0,0,1,38.09,0,0.347,0,0
147.8,2,258.9,0,10,22.62,0,0.315,1,0
37.97,2,159.6,0,9,41.62,0,0.69,1,1
90.99,4,77.9,0,7,33.5,0,0.481,0,0
71.26,3,650.4,0,21,13.29,1,0.0,1,0
93.5,1,70.4,0,7,22.52,0,0.043,0,0
229.29,4,176.7,0,16,58.26,3,0.583,1,1
143.58,2,22.4,1,18,116.81,2,0.624,1,1
421.48,1,102.0,1,19,117.49,0,0.477,1,1
124.88,1,1338.9,0,5,,1,0.132,1,0
150.92,5,510.3,0,23,6.22,1,0.432,0,0
23.62,1,48.6,0,17,41.63,0,0.668,0,0
53.83,4,1192.5,0,16,16.9,0,0.155,1,0
38.73,6,397.9,1,10,22.21,0,0.383,0,0
109.74,5,226.5,1,22,14.39,0,0.173,0,0
30.35,2,33.4,0,1,51.14,1,0.015,1,0
86.38,5,18.5,0,8,264.62,1,0.426,1,1
3.91,8,3307.1,0,16,8.37,0,0.376,0,0
24.69,7,714.2,0,1,26.58,1,0.264,1,0
45.74,4,524.9,0,5,30.93,0,0.34,0,0
10.62,3,1691.3,0,14,53.89,1,0.0,1,0
27.02,1,658.8,0,20,68.64,0,0.557,0,0
97.39,3,27.5,0,2,41.67,0,0.037,0,0
88.77,6,1497.3,0,17,28.49,0,0.605,0,0
20.97,2,728.7,0,8,12.68,1,0.112,1,0
185.8,6,218.1,0,15,5.47,0,0.0,1,0
120.18,7,1208.6,0,9,9.94,0,0.0,1,0
64.9,0,958.8,0,11,34.62,1,0.465,1,0
58.14,5,1284.4,0,18,82.03,0,0.474,0,0
2.15,3,1775.2,0,17,13.57,1,0.0,1,0
21.35,6,1364.3,1,20,36.78,0,0.442,0,0
58.22,4,87.6,0,9,23.75,1,0.556,0,0
11.97,5,709.6,0,18,10.48,0,0.265,1,0
104.31,7,2512.3,0,16,55.99,0,0.359,1,0
81.71,2,624.6,0,9,38.34,0,0.043,0,0
25.57,4,54.3,0,8,21.06,0,0.393,1,0
117.12,2,682.5,0,21,14.54,0,0.171,0,0
46.81,5,19.6,0,13,39.34,1,0.541,0,0
66.25,1,327.5,0,5,55.08,0,0.028,1,0
92.48,4,627.9,0,7,1.7,0,0.465,0,0
62.13,4,103.1,0,8,1.69,0,0.238,0,0
117.26,3,446.3,0,1,51.78,1,0.496,1,0
167.77,4,835.6,0,18,50.89,0,0.0,0,0
29.56,4,1236.8,0,12,28.52,0,0.403,1,0
3.6,1,30.4,0,9,17.93,1,0.501,1,0
105.67,4,7.5,0,9,41.5,2,0.352,0,0
86.18,3,565.4,0,9,1.09,0,0.27,1,0
171.41,4,1059.1,0,23,63.36,0,0.307,0,0
39.67,2,2964.8,1,16,25.66,1,0.349,1,0
18.89,5,237.6,0,3,68.9,0,0.449,1,0
77.46,1,328.7,0,16,39.08,0,0.0,1,0
49.71,9,1554.7,0,18,34.39,0,0.269,0,0
128.45,5,475.3,1,10,32.54,1,0.0,0,0
39.91,2,1390.6,1,23,7.13,0,0.221,0,0
30.55,3,122.4,0,0,3.52,0,0.254,1,0
128.23,3,69.3,0,20,16.56,0,0.802,0,0
157.52,6,136.7,0,20,,0,0.034,1,0
19.5,0,101.8,0,16,25.04,1,0.598,0,0
274.77,2,580.2,1,15,109.19,1,0.097,1,1
87.55,4,163.3,0,1,5.31,0,0.415,1,0
161.42,3,773.4,0,15,50.09,1,0.206,0,0
201.31,0,153.6,0,9,120.11,1,0.567,0,1
101.91,4,562.9,0,23,24.97,0,0.039,1,0
85.36,4,146.6,0,13,23.12,0,0.0,1,0
70.92,3,33.5,0,0,23.0,0,0.299,1,0
58.16,6,50.7,0,19,3.22,1,0.294,0,0
100.91,2,527.7,0,11,45.04,1,0.116,0,0
84.63,3,1322.2,0,22,20.9,0,0.267,0,0
12.76,3,377.6,0,20,58.37,0,0.107,1,0
109.51,4,231.3,1,3,27.52,0,0.46,0,0
3.18,4,180.0,0,2,6.89,0,0.712,0,0
67.22,5,273.6,0,14,2.27,1,0.21,0,0
186.75,2,1260.3,0,13,35.82,0,0.525,0,0
87.36,4,1055.4,0,10,72.4,0,0.343,0,0
100.15,7,833.5,0,11,27.85,1,0.32,0,0
75.76,1,174.9,0,22,413.14,2,0.424,1,1
35.11,7,1098.7,0,22,8.01,0,0.391,1,0
116.85,5,236.5,0,9,41.97,0,0.351,0,0
80.63,4,364.4,1,6,64.72,0,0.56,0,0
178.39,2,1099.4,0,18,10.29,1,0.467,1,0
7.48,6,590.7,0,10,4.52,1,0.703,1,0
79.53,6,1022.9,0,15,49.23,0,0.239,1,0
1.43,3,415.7,0,3,52.11,0,0.0,1,0
85.79,2,35.6,0,11,,0,0.334,1,0
82.01,4,1487.9,1,14,58.2,0,0.194,1,0
84.62,1,816.5,0,11,36.96,0,0.0,0,0
13.02,5,174.1,0,14,99.26,2,0.307,1,0
69.48,0,991.6,1,1,11.53,0,0.0,0,0
118.4,5,541.0,0,20,6.56,0,0.062,1,0
86.42,5,160.9,0,10,12.12,0,0.203,1,0
103.38,5,341.8,1,5,9.0,0,0.179,0,0
82.51,3,477.8,0,11,0.34,1,0.392,0,0
12.97,5,553.6,0,0,111.17,1,0.688,1,0
79.32,7,350.8,0,0,57.08,0,0.091,0,0
142.37,4,217.2,0,21,4.4,0,0.328,0,0
60.96,9,456.2,0,9,4.64,0,0.0,0,0
21.08,4,942.9,0,9,11.87,0,0.171,0,0
36.68,5,996.9,0,9,31.75,0,0.116,0,0
35.57,3,1995.7,1,20,3.77,0,0.0,1,0
189.1,7,264.9,0,4,45.08,0,0.402,1,0
141.02,2,219.0,0,0,61.96,1,0.152,0,0
62.49,2,588.7,0,8,63.4,1,0.486,0,0
179.98,2,709.1,0,7,22.16,0,0.171,0,0
163.25,4,1492.5,0,7,57.3,0,0.184,1,0
80.71,4,139.9,0,9,34.09,0,0.272,0,0
42.79,0,1155.8,0,14,38.25,0,0.338,0,0
104.91,3,883.6,1,22,11.02,0,0.175,0,0
613.31,4,175.8,0,17,97.37,2,0.411,1,1
42.12,6,1038.5,0,1,17.05,0,0.695,0,0
18.72,5,139.3,0,2,72.3,0,0.361,0,0
123.75,5,3.2,0,12,52.68,0,0.424,0,0
104.17,6,639.9,0,2,42.4,0,0.369,0,0
90.88,3,191.3,0,17,47.72,1,0.0,1,0
168.58,4,539.1,0,9,48.78,0,0.625,0,0
97.75,3,153.1,0,13,6.17,0,0.0,1,0
86.53,3,344.9,0,18,11.65,0,0.144,0,0
118.81,0,934.3,1,2,16.46,0,0.514,0,0
63.52,2,377.5,0,6,8.16,0,0.071,0,0
72.75,4,193.2,0,6,50.21,0,0.292,0,0
145.74,6,589.9,0,18,56.54,0,0.208,0,0
34.27,1,2027.0,0,14,24.17,1,0.191,1,0
308.36,4,544.7,0,19,259.71,1,0.71,1,1
17.43,6,1007.9,0,19,40.91,0,0.361,0,0
41.59,4,1246.6,0,12,0.77,0,0.267,0,0
86.91,3,124.0,0,8,60.67,0,0.074,1,0
49.3,3,360.5,0,1,22.83,0,0.513,0,0
126.6,3,548.0,0,7,48.91,0,0.308,1,0
16.78,4,81.6,0,11,14.46,0,0.248,1,0
59.44,2,278.8,0,23,251.42,1,0.539,0,1
156.34,3,1.1,0,4,72.94,0,0.622,0,0
29.53,2,277.4,0,18,31.68,0,0.567,1,0
115.44,4,1165.4,0,7,18.76,1,0.05,0,0
70.6,6,18.3,0,2,6.41,0,0.386,0,0
0.59,5,307.9,0,10,42.13,0,0.07,0,0
58.99,9,117.1,0,13,57.33,0,0.208,1,0
18.64,0,1012.5,0,2,23.18,0,0.29,1,0
39.51,3,634.7,1,1,10.63,0,0.066,1,0
50.34,1,650.7,0,20,93.82,1,0.0,0,0
21.31,5,883.7,0,6,31.38,0,0.077,1,0
114.54,5,259.9,0,8,2.39,1,0.275,1,0
34.03,5,742.6,0,22,,0,0.64,0,0
123.81,7,172.1,0,9,13.45,0,0.389,1,0
133.93,1,313.7,0,14,37.89,2,0.16,0,0
59.22,1,471.2,0,4,35.85,0,0.283,1,0
23.89,3,233.7,0,18,50.31,0,0.371,0,0
70.36,3,581.4,0,14,1.26,1,0.272,1,0
27.52,2,188.6,1,14,17.47,0,0.457,1,0
193.85,1,4.9,1,8,198.81,0,0.528,0,1
24.51,6,201.6,0,7,89.36,0,0.379,0,0
147.64,4,581.7,0,6,27.43,0,0.174,0,0
67.33,7,1973.6,0,19,67.04,0,0.432,0,0
68.89,0,18.6,0,3,30.75,1,0.623,0,0
152.83,6,506.6,0,13,45.24,1,0.331,0,0
33.82,5,37.4,0,0,30.49,0,0.178,0,0
63.55,8,473.2,0,20,8.82,0,0.166,0,0
19.02,4,207.0,0,16,14.22,0,0.513,0,0
38.71,5,423.9,0,10,38.42,0,0.184,0,0
79.46,3,55.8,1,1,8.83,0,0.369,0,0
16.58,3,2017.9,0,22,8.75,0,0.352,1,0
195.14,2,371.5,1,15,98.81,1,0.809,1,1
5.53,1,332.1,0,16,69.36,1,0.768,1,1
52.79,4,1843.3,0,17,22.54,0,0.112,0,0
31.51,1,259.2,0,1,6.58,0,0.381,0,0
45.3,4,767.6,0,13,63.22,0,0.448,0,0
162.15,4,1908.4,0,22,20.57,0,0.174,0,0
152.21,4,951.5,0,15,16.34,0,0.577,0,0
74.65,2,643.7,0,14,6.07,0,0.381,1,0
233.74,3,3.5,0,11,2.49,0,0.859,1,0
52.89,5,136.9,0,4,11.95,0,0.799,1,0
152.14,6,1197.5,1,7,61.46,0,0.439,0,0
71.88,1,521.7,0,10,29.4,0,0.428,0,0
119.82,4,454.2,1,23,76.08,0,0.115,1,0
50.36,6,1510.2,0,13,61.43,0,0.314,0,0
122.05,6,647.2,0,18,16.45,0,0.261,0,0
175.78,7,832.5,0,23,53.72,0,0.327,0,0
273.45,1,41.9,0,2,285.71,0,0.46,1,1
26.75,2,718.9,0,7,75.72,1,0.581,1,0
6.79,3,960.8,0,10,3.37,0,0.423,0,0
611.93,2,50.7,1,8,215.99,0,0.417,1,1
90.98,8,1479.9,0,17,43.68,0,0.289,0,0
25.9,4,79.0,0,20,18.3,1,0.535,1,0
88.02,4,598.5,0,14,6.13,0,0.305,0,0
37.82,7,92.7,0,15,41.26,0,0.207,1,0
222.61,8,626.3,0,16,29.87,0,0.099,1,0
88.67,4,429.3,0,15,15.65,0,0.337,0,0
43.72,1,221.1,0,15,53.53,0,0.2,1,0
138.1,1,570.4,1,10,26.86,1,0.586,1,1
5.12,1,669.8,0,10,19.06,0,0.561,0,0
97.65,4,355.6,0,10,3.81,0,0.508,0,0
92.81,1,2166.3,0,17,2.64,0,0.07,0,0
468.4,5,13.6,0,16,90.07,1,0.611,0,1
235.65,3,84.0,0,12,179.36,1,0.268,1,1
353.19,3,85.9,0,17,46.78,1,0.818,1,1
57.06,2,201.9,0,14,54.46,0,0.453,1,0
62.5,5,138.9,1,14,53.5,0,0.564,0,0
166.1,6,1223.7,0,19,25.65,0,0.0,0,0
19.51,5,479.7,0,4,69.98,0,0.452,0,0
109.91,4,523.5,0,5,96.4,0,0.013,1,0
98.13,4,505.3,0,18,13.69,0,0.333,1,0
133.9,3,14.0,0,21,3.05,0,0.475,0,0
27.73,1,186.7,0,6,11.92,0,0.396,0,0
141.35,0,213.2,0,11,61.07,0,0.364,0,0
29.29,4,172.1,0,16,34.33,1,0.0,0,0
148.74,2,140.1,0,14,281.9,2,0.0,0,1
121.0,0,65.2,0,6,60.61,0,0.696,1,0
173.2,2,295.2,0,18,65.11,0,0.262,1,0
10.65,1,747.0,0,18,26.53,0,0.391,1,0
30.43,4,118.0,0,2,11.89,0,0.295,0,0
67.93,1,1083.7,1,12,91.52,0,0.827,0,0
81.94,2,678.8,1,23,6.47,0,0.146,0,0
81.07,4,788.3,1,16,16.8,0,0.663,0,0
130.27,6,283.1,0,1,49.04,0,0.254,1,0
98.5,5,176.9,0,18,8.77,0,0.218,0,0
100.71,7,123.0,0,15,17.06,0,0.196,1,0
70.75,4,1814.3,0,18,17.71,0,0.089,0,0
2.0,0,453.5,0,1,,1,0.529,1,1
334.72,1,52.3,0,3,61.16,4,0.305,0,1
85.64,2,331.8,0,12,45.63,1,0.174,0,0
96.02,2,1787.5,0,4,49.02,0,0.095,1,0
7.44,2,1163.8,0,19,32.1,1,0.162,0,0
89.09,3,65.8,0,14,71.33,0,0.346,0,0
39.5,2,773.4,0,3,29.15,0,0.548,0,0
120.52,3,765.4,0,4,3.81,0,0.036,0,0
12.34,2,165.5,0,4,256.18,1,0.191,0,1
105.59,3,393.8,0,15,42.58,0,0.151,1,0
181.1,2,217.5,0,1,79.38,0,0.623,1,0
183.29,1,38.3,1,10,14.22,0,0.51,1,0
78.38,3,1192.5,0,2,21.74,0,0.085,1,0
5.47,3,1398.3,0,1,56.79,2,0.305,0,0
18.86,2,716.4,0,9,50.55,1,0.55,1,0
315.99,3,10.2,0,9,90.94,1,0.584,1,1
63.91,1,101.8,0,21,17.67,0,0.111,0,0
108.35,2,82.2,0,11,26.95,0,0.567,1,0
258.91,2,56.2,1,17,318.96,0,0.338,1,1
106.89,6,280.2,0,1,285.2,0,0.309,1,1
144.18,4,288.3,0,8,31.68,1,0.422,1,0
3.4,5,668.0,0,13,7.03,0,0.654,0,0
275.97,3,1084.6,0,4,179.49,0,0.746,0,1
44.22,1,1828.9,1,17,32.48,0,0.382,0,0
76.14,3,1441.6,1,8,32.04,1,0.259,0,0
179.73,5,259.6,0,10,96.3,0,0.5,0,0
86.07,5,958.6,1,5,6.4,0,0.106,1,0
161.67,2,496.9,1,8,16.7,0,0.296,1,0
85.61,7,188.5,0,17,95.52,0,0.394,0,0
74.58,5,233.0,0,16,33.37,0,0.0,0,0
59.13,3,141.7,0,3,66.6,0,0.53,0,0
101.08,6,2957.6,0,11,19.61,0,0.41,0,0
139.38,5,159.1,0,20,2.17,0,0.479,1,0
117.09,4,2303.0,1,21,40.92,1,0.279,1,0
109.2,5,220.0,0,15,29.23,0,0.149,0,0
87.37,3,1082.1,0,0,82.78,0,0.274,1,0
23.01,1,2004.7,0,10,32.15,0,0.09,0,0
79.97,5,512.2,0,23,61.98,0,0.191,0,0
33.98,2,650.6,1,10,14.56,0,0.36,0,0
84.23,5,1266.8,0,1,29.67,0,0.625,1,0
4.03,7,113.4,0,22,23.29,0,0.309,0,0
77.36,3,1575.6,0,6,20.42,0,0.005,0,0
336.87,3,355.5,0,4,50.27,2,0.626,0,1
2.33,8,717.9,0,14,72.21,0,0.287,1,0
82.3,4,99.4,1,21,2.39,0,0.477,1,0
400.0,1,116.7,1,16,81.45,1,0.357,1,1
42.52,2,256.9,0,9,56.42,0,0.335,0,0
20.58,1,410.6,0,8,31.82,0,0.069,0,0
93.09,6,108.4,0,0,41.57,1,0.166,0,0
30.91,3,427.4,1,5,37.22,0,0.274,1,0
80.75,5,1280.2,0,6,24.64,0,0.065,0,0
100.73,5,2641.0,0,16,15.7,0,0.018,0,0
24.02,2,430.7,0,19,28.05,0,0.416,1,0
150.14,5,539.9,0,15,41.21,0,0.195,0,0
42.09,7,388.7,0,4,16.87,0,0.282,1,0
83.02,4,829.6,0,21,10.65,0,0.196,0,0
95.35,4,1026.7,1,4,9.94,0,0.457,0,0
36.12,7,433.0,0,12,53.68,0,0.152,1,0
21.62,1,384.3,0,9,38.35,1,0.58,0,0
1.3,5,865.2,0,9,21.3,0,0.0,0,0
172.18,7,4839.5,1,3,19.19,0,0.0,0,0
50.93,2,692.3,0,6,34.76,1,0.054,0,0
34.88,7,786.6,0,22,26.59,0,0.255,0,0
100.62,5,311.9,0,13,27.67,1,0.485,1,0
29.8,3,292.8,1,16,27.93,0,0.542,1,0
20.6,0,562.2,1,22,20.93,0,0.45,0,0
36.67,2,207.0,1,19,17.37,1,0.287,1,0
62.91,5,2612.0,0,16,5.09,0,0.476,0,0
650.14,1,958.1,0,12,28.9,0,0.445,1,1
112.75,6,790.7,0,19,70.96,1,0.319,0,0
98.95,3,46.0,0,3,17.58,0,0.361,1,0
28.13,2,682.7,0,16,40.56,0,0.054,0,0
38.97,4,389.3,0,14,36.87,0,0.473,0,0
176.32,4,26.7,0,12,0.34,0,0.461,1,0
88.02,2,511.7,0,0,61.33,0,0.36,0,0
28.18,7,29.6,0,22,58.41,0,0.277,1,0
4.94,1,2955.2,0,16,2.13,0,0.038,0,0
30.85,4,906.5,0,3,39.19,0,0.352,1,0
3.79,5,1654.2,1,20,91.66,0,0.242,1,0
88.4,6,620.3,0,3,16.89,1,0.238,1,0
1.82,4,420.4,0,19,36.85,0,0.423,0,0
6.64,2,282.5,0,5,3.37,1,0.41,0,0
115.04,4,132.4,1,19,42.15,1,0.0,1,0
87.19,2,239.7,0,2,9.81,1,0.165,0,1
68.94,5,507.1,0,8,0.68,0,0.325,0,0
168.32,2,261.9,1,6,25.22,0,0.561,1,0
38.42,3,70.6,0,6,13.32,1,0.619,1,0
43.16,5,1223.6,0,9,32.9,0,0.105,0,0
82.45,3,1816.5,0,2,82.41,0,0.427,0,0
18.32,3,575.6,1,6,53.38,0,0.4,0,0
98.36,2,107.5,0,5,8.76,0,0.509,1,0
37.14,2,296.8,0,5,67.28,0,0.418,0,0
82.43,2,809.7,0,10,41.69,2,0.38,0,0
60.04,5,966.2,0,15,28.67,0,0.0,0,0
184.33,1,703.8,0,20,36.74,0,0.532,0,0
268.55,0,850.7,0,19,13.17,1,0.637,1,1
57.12,2,1074.5,0,21,,0,0.015,1,0
18.96,2,936.8,0,16,9.87,0,0.29,1,0
57.16,2,754.5,0,15,21.65,0,0.683,1,0
81.38,1,505.8,0,5,127.95,0,0.69,1,1
71.69,3,57.0,0,6,28.46,0,0.338,0,0
49.67,4,78.5,0,16,54.43,1,0.212,1,0
10.93,1,278.8,0,9,37.47,1,0.389,1,0
114.75,4,46.7,0,17,62.82,0,0.028,1,0
26.57,7,177.0,1,12,36.11,0,0.171,0,0
65.72,3,178.4,0,21,24.7,1,0.634,1,0
64.74,8,753.4,0,9,12.84,0,0.056,0,0
20.2,5,245.0,0,17,3.75,0,0.086,0,0
83.54,0,226.1,0,16,28.88,0,0.208,0,0
50.75,2,297.9,0,14,9.12,0,0.286,0,0
43.57,2,1183.8,0,22,65.41,1,0.211,0,0
64.57,2,520.0,0,5,0.86,2,0.5,0,0
25.41,2,391.4,1,13,38.28,0,0.427,1,0
46.38,2,1112.8,0,3,93.43,0,0.427,0,0
9.09,7,166.8,0,16,24.84,1,0.837,0,0
81.15,2,113.6,1,12,31.95,0,0.421,0,0
58.93,5,1763.4,0,16,78.62,0,0.466,0,0
50.53,3,1365.0,0,10,33.29,0,0.357,1,0
73.89,3,700.9,0,16,15.94,0,0.397,0,0
29.78,2,181.9,0,19,55.77,0,0.529,1,0
40.46,7,995.0,0,14,36.32,1,0.306,0,0
55.08,4,17.9,0,16,49.34,1,0.766,0,0
43.87,6,1310.1,0,22,35.43,0,0.241,1,0
29.07,2,874.7,0,3,13.13,0,0.403,1,0
51.5,4,88.6,0,9,,0,0.381,0,0
22.27,6,0.4,0,6,78.46,0,0.201,1,0
32.44,3,124.6,0,12,42.66,0,0.14,1,0
1.58,3,1542.8,1,11,47.51,0,0.763,1,0
141.68,5,491.7,0,2,96.86,0,0.563,1,1
215.66,3,368.3,0,21,62.2,0,0.043,0,0
50.28,2,690.2,0,18,84.43,0,0.375,0,0
32.84,6,1041.0,0,9,4.15,2,0.365,0,0
87.53,2,670.9,0,2,3.85,0,0.579,1,0
74.51,2,162.0,1,14,73.01,0,0.108,1,0
73.14,4,610.7,0,3,5.23,0,0.678,1,0
101.35,4,727.5,0,3,34.53,0,0.256,0,0
71.02,4,30.1,0,3,6.65,0,0.534,1,0
27.6,2,974.7,0,18,60.58,0,0.282,1,0
106.91,7,901.4,0,19,4.48,0,0.387,1,0
132.99,3,1220.5,0,3,69.81,0,0.613,0,0
68.1,3,595.1,0,23,13.87,0,0.0,0,0
105.79,7,289.3,1,6,42.6,1,0.466,0,0
143.39,1,590.9,0,16,17.42,0,0.123,1,0
149.32,5,89.3,1,8,2.3,0,0.362,1,0
39.56,3,59.9,0,19,118.19,0,0.429,0,0
27.47,5,286.0,0,4,33.48,0,0.34,0,0
45.99,5,994.9,0,9,4.85,0,0.238,1,0
96.45,6,1907.2,0,8,39.08,0,0.412,0,0
18.83,3,586.1,1,7,16.62,0,0.286,0,0
34.13,3,518.1,0,4,196.14,0,0.682,1,1
42.16,3,198.2,0,5,38.3,0,0.071,0,0
141.64,9,606.5,0,8,38.93,0,0.0,0,0
31.13,4,228.8,0,13,22.05,0,0.154,0,0
109.97,2,334.3,0,18,4.31,0,0.008,0,0
198.82,6,2078.6,0,10,12.6,1,0.128,0,0
457.36,4,53.7,0,22,197.12,1,0.563,1,1
71.25,2,1271.5,0,22,53.61,0,0.468,0,0
7.2,4,88.3,0,12,2.16,0,0.293,0,0
92.75,5,1437.9,0,5,,0,0.336,1,0
27.62,1,966.1,1,15,46.94,0,0.127,1,0
96.49,6,376.4,1,7,31.63,1,0.464,0,0
233.24,4,122.7,0,19,55.48,0,0.0,1,0
162.1,4,254.7,0,23,16.29,0,0.05,1,0
84.78,5,1243.6,0,5,5.33,1,0.166,1,0
10.34,2,387.8,0,3,12.28,0,0.275,1,0
65.51,3,448.3,0,19,24.76,1,0.497,1,0
7.02,6,1035.1,0,20,24.72,1,0.155,1,0
16.39,1,88.4,0,23,28.76,0,0.358,1,0
34.08,2,59.8,0,11,13.83,0,0.0,0,0
77.07,4,1468.8,0,19,65.35,0,0.279,0,0
115.56,2,276.4,1,3,108.09,1,0.169,0,0
30.59,4,148.4,0,10,64.28,0,0.045,1,0
11.16,4,697.8,0,8,34.87,0,0.115,1,0
96.49,4,139.3,0,23,7.28,0,0.435,0,0
47.01,6,141.9,0,12,16.35,0,0.0,0,0
